quote_id,product,gross_margin_rate,unit_price,qty,subtotal_price,energy_grant_amount,grant_ratio_to_subtotal,product_win_rate_pct,num_diagnosis_reasons,lost_diagnosis_reasons,competitor_count_available,avg_competitor_price,price_gap_avg_competitor,price_gap_avg_competitor_pct,higher_than_avg_competitor,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-18426,I,0.3657,2203480.0,1,2203480.0,820000,0.3721386170965927,71.43,2,Low or no energy grant advantage; No competitor information available,0,,,,,36.57,37.21
Q-18438,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-18440,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-18441,I1,0.4048,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.48,48.97
Q-18444,A1,0.3015,229635.0,1,229635.0,90000,0.3919263178522438,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,59635.0,35.07941176470588,1.0,30.15,39.19
Q-18449,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-18455,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-18457,N1,0.2996999999999999,636840.0,1,636840.0,375000,0.5888449218013944,34.87,0,No clear rule-based reason,2,830000.0,-193160.0,-23.272289156626503,0.0,29.97,58.88
Q-18468,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-18498,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-18503,I1,0.3611999999999999,252720.0,1,252720.0,132000,0.5223171889838556,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,12720.0,5.3,1.0,36.12,52.23
Q-18504,I1,0.3611999999999999,252720.0,1,252720.0,132000,0.5223171889838556,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,12720.0,5.3,1.0,36.12,52.23
Q-18505,H1,0.442,361584.0,1,361584.0,222000,0.6139652196999867,29.39,1,Price higher than competitors,1,360000.0,1584.0,0.44,1.0,44.2,61.4
Q-18546,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,20.94,35.01
Q-18551,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-18566,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-18581,D1,0.6181,4600000.0,1,4600000.0,960000,0.208695652173913,21.43,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,2600000.0,130.0,1.0,61.81,20.87
Q-18593,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-18594,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-18606,I1,0.4048,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.48,48.97
Q-18610,H1,0.6541,355752.0,1,355752.0,222000,0.6240302233016258,29.39,1,Gross Margin Rate too high,1,360000.0,-4248.0,-1.18,0.0,65.41,62.4
Q-18624,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-18651,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-18652,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.67,31.34
Q-18693,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,38.07
Q-18701,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-18723,S,0.3846,1667250.0,1,1667250.0,528000,0.3166891587944219,15.22,2,Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,-212750.0,-11.316489361702128,0.0,38.46,31.67
Q-18730,H1,0.4509,367416.0,1,367416.0,222000,0.6042197400222091,29.39,1,Price higher than competitors,1,360000.0,7416.0,2.06,1.0,45.09,60.42
Q-18732,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-18733,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,29.39,1,Price higher than competitors,1,360000.0,13248.0,3.68,1.0,45.95,59.48
Q-18747,I1,0.3756,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.56,51.38
Q-18817,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-18818,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-18831,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.67,31.34
Q-18856,N1,0.5728,1044000.0,1,1044000.0,375000,0.3591954022988505,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,214000.0,25.783132530120483,1.0,57.28,35.92
Q-18859,H1,0.442,361584.0,1,361584.0,222000,0.6139652196999867,29.39,1,Price higher than competitors,1,360000.0,1584.0,0.44,1.0,44.2,61.4
Q-18868,N1,0.5728,1044000.0,1,1044000.0,375000,0.3591954022988505,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,214000.0,25.783132530120483,1.0,57.28,35.92
Q-18921,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,38.07
Q-18932,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-18941,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-18960,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-18968,N1,0.3296,668160.0,1,668160.0,375000,0.561242816091954,34.87,0,No clear rule-based reason,2,830000.0,-161840.0,-19.49879518072289,0.0,32.96,56.12
Q-18969,P1,0.2910999999999999,1082086.0,1,1082086.0,247500,0.2287248887796349,26.32,2,Low or no energy grant advantage; No competitor information available,0,,,,,29.11,22.87
Q-18990,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-19004,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-19005,N1,0.5728,1044000.0,1,1044000.0,375000,0.3591954022988505,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,214000.0,25.783132530120483,1.0,57.28,35.92
Q-19023,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,19.71,35.56
Q-19031,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-19035,Q,0.0604,158600.0,1,158600.0,45000,0.2837326607818411,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,28600.0,22.0,1.0,6.04,28.37
Q-19060,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-19064,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-19066,A1,0.5599000000000001,364500.0,1,364500.0,90000,0.2469135802469135,18.99,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,194500.0,114.41176470588236,1.0,55.99,24.69
Q-19088,H1,0.6541,583200.0,2,1166400.0,222000,0.1903292181069958,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,19.03
Q-19090,Q,0.4448,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,44.48,17.31
Q-19100,J1,0.2048999999999999,572668.0,1,572668.0,181500,0.3169375624270956,22.22,2,Low or no energy grant advantage; Product has historically low win rate,1,620000.0,-47332.0,-7.634193548387097,0.0,20.49,31.69
Q-19106,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-19112,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-19132,N1,0.5461,1044000.0,1,1044000.0,375000,0.3591954022988505,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,214000.0,25.783132530120483,1.0,54.61,35.92
Q-19132,Q,0.5461,260000.0,1,260000.0,45000,0.173076923076923,10.32,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,54.61,17.31
Q-19157,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-19178,H1,0.4602,373248.0,1,373248.0,222000,0.5947788065843621,29.39,1,Price higher than competitors,1,360000.0,13248.0,3.68,1.0,46.02,59.48
Q-19182,H1,0.6541,355752.0,1,355752.0,222000,0.6240302233016258,29.39,1,Gross Margin Rate too high,1,360000.0,-4248.0,-1.18,0.0,65.41,62.4
Q-19185,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-19209,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-19226,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-19239,A1,0.3124,233280.0,1,233280.0,90000,0.3858024691358024,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,63280.0,37.22352941176471,1.0,31.24,38.58
Q-19248,W,0.1576,176900.0,1,176900.0,66000,0.3730921424533635,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,15.76,37.31
Q-19267,Q,0.0755,161200.0,1,161200.0,45000,0.2791563275434243,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,31200.0,24.0,1.0,7.55,27.92
Q-19268,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,38.07
Q-19284,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,20.94,35.01
Q-19295,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-19325,J1,0.2589,610220.0,1,610220.0,181500,0.297433712431582,22.22,2,Low or no energy grant advantage; Product has historically low win rate,1,620000.0,-9780.0,-1.57741935483871,0.0,25.89,29.74
Q-19327,N1,0.5728,1044000.0,1,1044000.0,375000,0.3591954022988505,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,214000.0,25.783132530120483,1.0,57.28,35.92
Q-19333,W,0.1775,176900.0,1,176900.0,66000,0.3730921424533635,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,17.75,37.31
Q-19339,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-19341,N1,0.5709000000000001,1044000.0,1,1044000.0,375000,0.3591954022988505,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,214000.0,25.783132530120483,1.0,57.09,35.92
Q-19352,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,38.07
Q-19360,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-19367,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-19389,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-19393,N1,0.5709000000000001,1044000.0,1,1044000.0,375000,0.3591954022988505,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,214000.0,25.783132530120483,1.0,57.09,35.92
Q-19417,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-19425,A1,0.3229999999999999,236925.0,1,236925.0,90000,0.3798670465337132,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,66925.0,39.36764705882353,1.0,32.3,37.99
Q-19435,W,0.1576,176900.0,1,176900.0,66000,0.3730921424533635,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,15.76,37.31
Q-19441,Q,0.0902,163800.0,1,163800.0,45000,0.2747252747252747,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,33800.0,26.0,1.0,9.02,27.47
Q-19457,H1,0.4509,367416.0,1,367416.0,222000,0.6042197400222091,29.39,1,Price higher than competitors,1,360000.0,7416.0,2.06,1.0,45.09,60.42
Q-19464,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-19482,H1,0.4509,367416.0,1,367416.0,222000,0.6042197400222091,29.39,1,Price higher than competitors,1,360000.0,7416.0,2.06,1.0,45.09,60.42
Q-19484,W,0.1843,182700.0,1,182700.0,66000,0.361247947454844,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,18.43,36.12
Q-19485,Q,0.0902,163800.0,1,163800.0,45000,0.2747252747252747,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,33800.0,26.0,1.0,9.02,27.47
Q-19486,N1,0.3189,657720.0,1,657720.0,375000,0.5701514322203978,34.87,0,No clear rule-based reason,2,830000.0,-172280.0,-20.75662650602409,0.0,31.89,57.02
Q-19487,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-19492,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-19494,H1,0.4509,367416.0,1,367416.0,222000,0.6042197400222091,29.39,1,Price higher than competitors,1,360000.0,7416.0,2.06,1.0,45.09,60.42
Q-19497,W,0.1843,182700.0,1,182700.0,66000,0.361247947454844,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,18.43,36.12
Q-19498,H1,0.4509,367416.0,1,367416.0,222000,0.6042197400222091,29.39,1,Price higher than competitors,1,360000.0,7416.0,2.06,1.0,45.09,60.42
Q-19499,H1,0.4509,367416.0,1,367416.0,222000,0.6042197400222091,29.39,1,Price higher than competitors,1,360000.0,7416.0,2.06,1.0,45.09,60.42
Q-19500,H1,0.4509,367416.0,1,367416.0,222000,0.6042197400222091,29.39,1,Price higher than competitors,1,360000.0,7416.0,2.06,1.0,45.09,60.42
Q-19501,W,0.1843,182700.0,1,182700.0,66000,0.361247947454844,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,18.43,36.12
Q-19502,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-19505,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-19511,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-19518,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,38.07
Q-19522,D1,0.4125,2990000.0,1,2990000.0,960000,0.3210702341137124,21.43,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,990000.0,49.5,1.0,41.25,32.11
Q-19526,D1,0.4125,2990000.0,1,2990000.0,960000,0.3210702341137124,21.43,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,990000.0,49.5,1.0,41.25,32.11
Q-19528,H1,0.442,361584.0,1,361584.0,222000,0.6139652196999867,29.39,1,Price higher than competitors,1,360000.0,1584.0,0.44,1.0,44.2,61.4
Q-19529,D1,0.4125,2990000.0,1,2990000.0,960000,0.3210702341137124,21.43,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,990000.0,49.5,1.0,41.25,32.11
Q-19530,D1,0.4125,2990000.0,1,2990000.0,960000,0.3210702341137124,21.43,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,990000.0,49.5,1.0,41.25,32.11
Q-19531,D1,0.4125,2990000.0,1,2990000.0,960000,0.3210702341137124,21.43,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,990000.0,49.5,1.0,41.25,32.11
Q-19536,D1,0.4125,2990000.0,1,2990000.0,960000,0.3210702341137124,21.43,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,990000.0,49.5,1.0,41.25,32.11
Q-19547,Q,0.4268,158600.0,1,158600.0,45000,0.2837326607818411,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,28600.0,22.0,1.0,42.68,28.37
Q-19548,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-19565,H1,0.4329,355752.0,1,355752.0,222000,0.6240302233016258,29.39,0,No clear rule-based reason,1,360000.0,-4248.0,-1.18,0.0,43.29,62.4
Q-19579,A1,0.5658,364500.0,1,364500.0,90000,0.2469135802469135,18.99,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,194500.0,114.41176470588236,1.0,56.58,24.69
Q-19584,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.67,31.34
Q-19607,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-19614,Q,0.0755,161200.0,1,161200.0,45000,0.2791563275434243,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,31200.0,24.0,1.0,7.55,27.92
Q-19617,Q,0.0898,158600.0,1,158600.0,45000,0.2837326607818411,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,28600.0,22.0,1.0,8.98,28.37
Q-19618,H1,0.442,361584.0,1,361584.0,222000,0.6139652196999867,29.39,1,Price higher than competitors,1,360000.0,1584.0,0.44,1.0,44.2,61.4
Q-19630,N1,0.3325,668160.0,1,668160.0,375000,0.561242816091954,34.87,0,No clear rule-based reason,2,830000.0,-161840.0,-19.49879518072289,0.0,33.25,56.12
Q-19636,Q,0.1043999999999999,166400.0,1,166400.0,45000,0.2704326923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,36400.0,28.000000000000004,1.0,10.44,27.04
Q-19641,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-19649,H1,0.442,361584.0,2,723168.0,222000,0.3069826098499933,29.39,2,Price higher than competitors; Low or no energy grant advantage,1,360000.0,1584.0,0.44,1.0,44.2,30.7
Q-19654,I1,0.3717,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.17,51.38
Q-19662,N1,0.3325,668160.0,1,668160.0,375000,0.561242816091954,34.87,0,No clear rule-based reason,2,830000.0,-161840.0,-19.49879518072289,0.0,33.25,56.12
Q-19664,I1,0.3717,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.17,51.38
Q-19693,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-19695,W,0.1712,179800.0,1,179800.0,66000,0.3670745272525028,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,17.12,36.71
Q-19696,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.67,31.34
Q-19706,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-19729,D1,0.3837,2852000.0,1,2852000.0,960000,0.3366058906030855,21.43,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,2000000.0,852000.0,42.6,1.0,38.37,33.66
Q-19738,N1,0.3189,657720.0,1,657720.0,375000,0.5701514322203978,34.87,0,No clear rule-based reason,2,830000.0,-172280.0,-20.75662650602409,0.0,31.89,57.02
Q-19757,I1,0.3717,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.17,51.38
Q-19758,I1,0.3717,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.17,51.38
Q-19759,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-19762,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-19763,H1,0.442,361584.0,1,361584.0,222000,0.6139652196999867,29.39,1,Price higher than competitors,1,360000.0,1584.0,0.44,1.0,44.2,61.4
Q-19765,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-19779,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-19806,A1,0.3229999999999999,236925.0,1,236925.0,90000,0.3798670465337132,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,66925.0,39.36764705882353,1.0,32.3,37.99
Q-19818,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-19829,O1,0.2627,626400.0,1,626400.0,375000,0.5986590038314177,46.77,0,No clear rule-based reason,2,830000.0,-203600.0,-24.53012048192771,0.0,26.27,59.87
Q-19831,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
