quote_id,product,product_model,kw,qty,current_gmr_pct,recommended_gmr_pct,delta_gmr_pct_point,unit_price,recommended_unit_price,delta_unit_price,subtotal_price,recommended_subtotal_price,delta_subtotal_price,estimated_gross_profit,recommended_estimated_gross_profit,current_predicted_win_probability_pct,recommended_predicted_win_probability_pct,delta_predicted_win_probability_pct_point,current_expected_return,recommended_expected_return,delta_expected_return,delta_expected_return_pct,avg_competitor_price,min_competitor_price,price_gap_avg_competitor_pct,recommended_price_gap_avg_competitor_pct,price_gap_min_competitor_pct,recommended_price_gap_min_competitor_pct,convert_to_order,success,min_win_probability_threshold_pct,row_id,gross_margin_rate,energy_grant_amount,estimated_cost_x,current_predicted_win_probability,recommended_gmr,estimated_cost_y,recommended_predicted_win_probability,recommended_effective_price_after_grant,recommended_grant_ratio_to_subtotal,higher_than_avg_competitor,is_lower_than_competitor,min_win_probability_threshold,delta_gmr,delta_predicted_win_probability
Q-26280,W,W,11.0,1,19.71,10.0,-9.709999999999999,185600.0,165575.8222222222,-20024.177777777804,185600.0,165575.8222222222,-20024.177777777804,36581.76000000001,16557.582222222205,3.5026946993577566,80.27828976627961,76.77559506692185,1281.3473684517762,13292.14383464554,12010.796466193764,937.3567825488373,,,,,,,1,0,70.0,3139,0.1971,66000,149018.24,0.035026946993577564,0.1,149018.24,0.8027828976627961,99575.8222222222,0.39860892196821013,,,0.7,-0.09709999999999999,0.7677559506692185
Q-26284,W,W,11.0,1,20.94,5.0,-15.939999999999998,188500.0,156871.68421052632,-31628.31578947368,188500.0,156871.68421052632,-31628.31578947368,39471.899999999994,7843.584210526315,1.8338165627868421,83.77533151326733,81.94151495048048,723.8422398466594,6570.988674890712,5847.146435044053,807.7929296144318,,,,,,,1,0,70.0,3140,0.2094,66000,149028.1,0.01833816562786842,0.05,149028.1,0.8377533151326733,90871.68421052632,0.42072602415249205,,,0.7,-0.1594,0.8194151495048049
Q-26308,I1,I1,22.0,1,24.98999999999999,40.0,15.010000000000012,252720.0,315942.12,63222.119999999995,252720.0,315942.12,63222.119999999995,63154.728,126376.848,52.23954581000929,87.63582289340471,35.396277083395425,32991.74306474676,110751.39069154728,77759.64762680052,235.6942689393407,240000.0,240000.0,5.3,31.642549999999996,5.3,31.642549999999996,1,0,70.0,3141,0.2498999999999999,132000,189565.272,0.5223954581000929,0.4,189565.272,0.8763582289340471,183942.12,0.4177980447811137,1.0,0.0,0.7,0.15010000000000012,0.3539627708339542
Q-26308,Q,Q,7.5,1,24.98999999999999,20.0,-4.989999999999989,161200.0,151145.15,-10054.850000000006,161200.0,151145.15,-10054.850000000006,40283.880000000005,30229.03,13.38813757719565,82.4896529301264,69.10151535293075,5393.261275832403,24935.821931143786,19542.560655311383,362.3514540799835,130000.0,130000.0,24.0,16.265499999999996,24.0,16.265499999999996,1,0,70.0,3142,0.2498999999999999,45000,120916.12,0.1338813757719565,0.2,120916.12,0.824896529301264,106145.15,0.2977270524393274,1.0,0.0,0.7,-0.04989999999999989,0.6910151535293075
Q-26319,N1,N1,75.0,1,33.25,50.0,16.75,668160.0,891993.6,223833.59999999998,668160.0,891993.6,223833.59999999998,222163.2,445996.8,23.925399139816335,81.10439657615326,57.17899743633692,53153.43234178845,361723.0133889531,308569.5810471647,580.52616256838,830000.0,760000.0,-19.49879518072289,7.469108433734937,-12.08421052631579,17.36757894736842,1,0,70.0,3143,0.3325,375000,445996.8,0.23925399139816336,0.5,445996.8,0.8110439657615326,516993.6,0.42040660381419775,1.0,0.0,0.7,0.16749999999999998,0.5717899743633692
Q-26332,W,W,11.0,1,48.61,0.0,-48.61,290000.0,149031.0,-140969.0,290000.0,149031.0,-140969.0,140969.0,0.0,0.30833836293764316,96.89888274645146,96.59054438351382,434.6615068495662,0.0,-434.6615068495662,-100.0,,,,,,,1,0,70.0,3144,0.4861,66000,149031.0,0.0030833836293764315,0.0,149031.0,0.9689888274645146,83031.0,0.44286088129315376,,,0.7,-0.4861,0.9659054438351382
Q-26371,H1,H1,37.0,1,46.02,55.00000000000001,8.980000000000004,373248.0,447731.71200000006,74483.71200000006,373248.0,447731.71200000006,74483.71200000006,171768.7296,246252.44160000005,1.9621064469669114,97.08544119167608,95.12333474470917,3370.285317354761,239075.26937263453,235704.98405527978,6993.621069455265,360000.0,360000.0,3.6799999999999997,24.36992000000002,3.6799999999999997,24.36992000000002,1,0,70.0,3145,0.4602,222000,201479.2704,0.019621064469669113,0.55,201479.2704,0.9708544119167608,225731.71200000006,0.4958326472081566,1.0,0.0,0.7,0.08980000000000005,0.9512333474470916
Q-26373,H1,H1,37.0,1,65.45,55.00000000000001,-10.450000000000003,583200.0,447767.99999999994,-135432.00000000006,583200.0,447767.99999999994,-135432.00000000006,381704.4,246272.4,0.018078672215367582,97.08544119167608,97.06736251946072,69.00708730763553,239094.6460733293,239025.63898602166,346378.3914258526,360000.0,360000.0,62.0,24.379999999999985,62.0,24.379999999999985,1,0,70.0,3146,0.6545000000000001,222000,201495.59999999995,0.0001807867221536758,0.55,201495.59999999995,0.9708544119167608,225767.99999999994,0.49579246395454796,1.0,0.0,0.7,-0.10450000000000004,0.9706736251946071
Q-26378,H1,H1,37.0,1,46.78,55.00000000000001,8.220000000000006,379080.0,448325.28,69245.28000000003,379080.0,448325.28,69245.28000000003,177333.624,246578.90400000004,12.76841863480831,98.33997519693672,85.57155656212842,22642.6994925969,242485.63303447847,219842.93354188156,970.9219239241323,360000.0,360000.0,5.3,24.534800000000008,5.3,24.534800000000008,1,0,70.0,3147,0.4678,222000,201746.376,0.1276841863480831,0.55,201746.376,0.9833997519693672,226325.28000000003,0.4951761810085748,1.0,0.0,0.7,0.08220000000000005,0.8557155656212841
Q-26389,I1,I1,22.0,1,61.91,35.0,-26.91,421200.0,246823.2,-174376.8,421200.0,246823.2,-174376.8,260764.91999999998,86388.12,0.010365771255990234,96.04284609295782,96.03248032170183,27.030295123065926,82969.60913419971,82942.57883907664,306850.43748671,240000.0,240000.0,75.5,2.843000000000005,75.5,2.843000000000005,1,0,70.0,3148,0.6191,132000,160435.08000000002,0.00010365771255990233,0.35,160435.08000000002,0.9604284609295781,114823.20000000001,0.53479575663876,1.0,0.0,0.7,-0.2691,0.9603248032170182
Q-26391,H1,H1,37.0,1,27.949999999999992,55.00000000000001,27.05000000000001,279994.32,448302.01680000004,168307.69680000003,279994.32,448302.01680000004,168307.69680000003,78258.41244000001,246566.10924000005,99.98426645364059,98.15644783775278,-1.8278186158878107,78246.09961639863,242020.53440173718,163774.43478533856,209.3068352138221,360000.0,360000.0,-22.2238,24.528338000000012,-22.2238,24.528338000000012,0,1,70.0,3149,0.2794999999999999,222000,201735.90756,0.9998426645364059,0.55,201735.90756,0.9815644783775278,226302.01680000004,0.4952018765934759,1.0,0.0,0.7,0.27050000000000013,-0.018278186158878107
Q-26393,H1,H1,37.0,1,46.78,55.00000000000001,8.220000000000006,379080.0,448325.28,69245.28000000003,379080.0,448325.28,69245.28000000003,177333.624,246578.90400000004,12.76841863480831,98.33997519693672,85.57155656212842,22642.6994925969,242485.63303447847,219842.93354188156,970.9219239241323,360000.0,360000.0,5.3,24.534800000000008,5.3,24.534800000000008,1,0,70.0,3150,0.4678,222000,201746.376,0.1276841863480831,0.55,201746.376,0.9833997519693672,226325.28000000003,0.4951761810085748,1.0,0.0,0.7,0.08220000000000005,0.8557155656212841
Q-26411,H1,H1,37.0,1,65.45,55.00000000000001,-10.450000000000003,583200.0,447767.99999999994,-135432.00000000006,583200.0,447767.99999999994,-135432.00000000006,381704.4,246272.4,0.018078672215367582,97.08544119167608,97.06736251946072,69.00708730763553,239094.6460733293,239025.63898602166,346378.3914258526,360000.0,360000.0,62.0,24.379999999999985,62.0,24.379999999999985,1,0,70.0,3151,0.6545000000000001,222000,201495.59999999995,0.0001807867221536758,0.55,201495.59999999995,0.9708544119167608,225767.99999999994,0.49579246395454796,1.0,0.0,0.7,-0.10450000000000004,0.9706736251946071
Q-26429,I1,I1,22.0,1,61.67,35.0,-26.670000000000005,421200.0,248378.39999999997,-172821.60000000003,421200.0,248378.39999999997,-172821.60000000003,259754.04,86932.43999999997,0.020940852831558363,93.10794814004592,93.08700728721436,54.39471124042724,80941.01115207652,80886.6164408361,148703.09005468077,240000.0,240000.0,75.5,3.490999999999986,75.5,3.490999999999986,1,0,70.0,3152,0.6167,132000,161445.96,0.00020940852831558362,0.35,161445.96,0.9310794814004593,116378.39999999997,0.5314471789817473,1.0,0.0,0.7,-0.26670000000000005,0.9308700728721436
Q-26436,H1,H1,37.0,2,44.2,60.0,15.799999999999997,361584.0,504409.68000000005,142825.68000000005,723168.0,1008819.3600000001,285651.3600000001,319640.25599999994,605291.616,20.178032077684424,95.22987424748193,75.0518421697975,64497.113388872596,576418.4447473512,511921.33135847864,793.7120042442057,360000.0,360000.0,0.44,40.11380000000002,0.44,40.11380000000002,1,0,70.0,3153,0.442,222000,403527.74400000006,0.20178032077684424,0.6,403527.74400000006,0.9522987424748193,786819.3600000001,0.22005921853046118,1.0,0.0,0.7,0.15799999999999997,0.750518421697975
Q-26441,I1,I1,22.0,1,52.910000000000004,55.00000000000001,2.090000000000003,280000.0,293004.4444444445,13004.444444444496,280000.0,293004.4444444445,13004.444444444496,148148.0,161152.4444444445,98.61896081635484,77.00466772690388,-21.614293089450964,146102.01807021338,124094.90437822785,-22007.113691985534,-15.06284032395049,240000.0,240000.0,16.666666666666664,22.085185185185207,16.666666666666664,22.085185185185207,0,1,70.0,3154,0.5291,132000,131852.0,0.9861896081635484,0.55,131852.0,0.7700466772690387,161004.4444444445,0.45050511179200914,1.0,0.0,0.7,0.02090000000000003,-0.21614293089450964
Q-26445,I1,I1,22.0,1,41.03,35.0,-6.030000000000002,273780.0,248381.63999999998,-25398.360000000015,273780.0,248381.63999999998,-25398.360000000015,112331.93400000001,86933.574,3.182753983206526,93.30777736083584,90.12502337762932,3575.249103797926,81115.78567973747,77540.53657593955,2168.814936379386,240000.0,240000.0,14.075,3.4923499999999934,14.075,3.4923499999999934,1,0,70.0,3155,0.4103,132000,161448.066,0.03182753983206526,0.35,161448.066,0.9330777736083584,116381.63999999998,0.5314402465496242,1.0,0.0,0.7,-0.06030000000000002,0.9012502337762932
Q-26453,H1,H1,37.0,1,43.29,55.00000000000001,11.710000000000004,355752.0,448326.57600000006,92574.57600000006,355752.0,448326.57600000006,92574.57600000006,154005.0408,246579.61680000005,31.866834202599847,98.33997519693672,66.47314099433687,49076.53101538224,242486.33400182167,193409.80298643943,394.09835818635645,360000.0,360000.0,-1.18,24.535160000000015,-1.18,24.535160000000015,1,0,70.0,3156,0.4329,222000,201746.9592,0.3186683420259985,0.55,201746.9592,0.9833997519693672,226326.57600000006,0.4951747495780843,1.0,0.0,0.7,0.11710000000000004,0.6647314099433688
Q-26466,H1,H1,37.0,1,44.2,55.00000000000001,10.800000000000004,361584.0,448364.1600000001,86780.16000000009,361584.0,448364.1600000001,86780.16000000009,159820.12799999997,246600.28800000006,9.943966357117496,98.23689087149545,88.29292451437794,15892.459760222115,242252.45581135352,226359.9960511314,1424.323229168697,360000.0,360000.0,0.44,24.545600000000025,0.44,24.545600000000025,1,0,70.0,3157,0.442,222000,201763.87200000003,0.09943966357117495,0.55,201763.87200000003,0.9823689087149544,226364.1600000001,0.49513324169353756,1.0,0.0,0.7,0.10800000000000004,0.8829292451437795
Q-26472,I1,I1,22.0,1,61.67,35.0,-26.670000000000005,421200.0,248378.39999999997,-172821.60000000003,421200.0,248378.39999999997,-172821.60000000003,259754.04,86932.43999999997,0.020940852831558363,93.10794814004592,93.08700728721436,54.39471124042724,80941.01115207652,80886.6164408361,148703.09005468077,240000.0,240000.0,75.5,3.490999999999986,75.5,3.490999999999986,1,0,70.0,3158,0.6167,132000,161445.96,0.00020940852831558362,0.35,161445.96,0.9310794814004593,116378.39999999997,0.5314471789817473,1.0,0.0,0.7,-0.26670000000000005,0.9308700728721436
Q-26497,A1,A1,15.0,1,32.29999999999999,40.0,7.700000000000013,236925.0,267330.375,30405.375,236925.0,267330.375,30405.375,76526.775,106932.15,9.095130056063214,87.47121963921148,78.37608958314827,6960.209713960869,93534.85579143108,86574.64607747021,1243.8511141958522,170000.0,170000.0,39.36764705882353,57.25316176470589,39.36764705882353,57.25316176470589,1,0,70.0,3159,0.3229999999999999,90000,160398.225,0.09095130056063214,0.4,160398.225,0.8747121963921148,177330.375,0.3366620796458315,1.0,0.0,0.7,0.07700000000000012,0.7837608958314827
Q-26502,Q,Q,7.5,1,4.47,30.0,25.529999999999998,156000.0,212895.4285714286,56895.42857142861,156000.0,212895.4285714286,56895.42857142861,6973.1999999999825,63868.62857142859,0.8798134552769219,72.63636322234936,71.75654976707243,61.35115186337016,46391.84903427607,46330.4978824127,75516.9161054895,130000.0,130000.0,20.0,63.76571428571432,20.0,63.76571428571432,1,0,70.0,3160,0.0447,45000,149026.80000000002,0.008798134552769218,0.3,149026.80000000002,0.7263636322234935,167895.4285714286,0.2113713774972018,1.0,0.0,0.7,0.25529999999999997,0.7175654976707243
Q-26504,Q,Q,7.5,1,4.47,30.0,25.529999999999998,156000.0,212895.4285714286,56895.42857142861,156000.0,212895.4285714286,56895.42857142861,6973.1999999999825,63868.62857142859,0.8798134552769219,72.63636322234936,71.75654976707243,61.35115186337016,46391.84903427607,46330.4978824127,75516.9161054895,130000.0,130000.0,20.0,63.76571428571432,20.0,63.76571428571432,1,0,70.0,3161,0.0447,45000,149026.80000000002,0.008798134552769218,0.3,149026.80000000002,0.7263636322234935,167895.4285714286,0.2113713774972018,1.0,0.0,0.7,0.25529999999999997,0.7175654976707243
Q-26507,H1,H1,37.0,1,65.41,55.00000000000001,-10.409999999999997,583200.0,448286.4000000001,-134913.59999999992,583200.0,448286.4000000001,-134913.59999999992,381471.12,246557.52000000008,0.0730207852767645,97.08544119167608,97.01242040639931,278.5532074280686,239371.45608325506,239092.90287582699,85833.83587050186,360000.0,360000.0,62.0,24.524000000000022,62.0,24.524000000000022,1,0,70.0,3162,0.6541,222000,201728.88,0.000730207852767645,0.55,201728.88,0.9708544119167608,226286.40000000008,0.4952191277718886,1.0,0.0,0.7,-0.10409999999999997,0.9701242040639931
Q-26509,H1,H1,37.0,2,43.29,60.0,16.709999999999997,355752.0,504367.398,148615.398,711504.0,1008734.796,297230.796,308010.0816,605240.8776,34.04057317806583,95.22987424748193,61.18930106941609,104848.39722286827,576370.1266328361,471521.7294099678,449.7176322187261,360000.0,360000.0,-1.18,40.102055,-1.18,40.102055,1,0,70.0,3163,0.4329,222000,403493.9184,0.3404057317806583,0.6,403493.9184,0.9522987424748193,786734.796,0.22007766647914861,1.0,0.0,0.7,0.16709999999999997,0.6118930106941609
Q-26518,W,W,11.0,1,49.82999999999999,0.0,-49.82999999999999,290000.0,145493.0,-144507.0,290000.0,145493.0,-144507.0,144507.0,0.0,0.14496834997049082,78.46616669160153,78.32119834163103,209.4894134918572,0.0,-209.4894134918572,-100.0,,,,,,,1,0,70.0,3164,0.4982999999999999,66000,145493.0,0.0014496834997049083,0.0,145493.0,0.7846616669160152,79493.0,0.45363007154983404,,,0.7,-0.4982999999999999,0.7832119834163104
Q-26521,I1,I1,22.0,1,10.32,35.0,24.679999999999996,180020.88,248373.42336000002,68352.54336000001,180020.88,248373.42336000002,68352.54336000001,18578.154815999995,86930.698176,99.99570850991458,93.10794814004592,-6.887760369868657,18577.357536328014,80939.38937548993,62362.03183916192,335.6883868828653,240000.0,240000.0,-24.991299999999995,3.4889264000000066,-24.991299999999995,3.4889264000000066,0,1,70.0,3165,0.1032,132000,161442.725184,0.9999570850991458,0.35,161442.725184,0.9310794814004593,116373.42336000002,0.5314578275497502,1.0,0.0,0.7,0.24679999999999996,-0.06887760369868656
Q-26537,J1,J1,55.0,1,20.51,15.0,-5.510000000000001,572668.0,535545.6390588236,-37122.36094117642,572668.0,535545.6390588236,-37122.36094117642,117454.20679999999,80331.84585882357,67.72560666126918,94.73947919601031,27.01387253474111,79546.57410448168,76105.97239519122,-3440.601709290466,-4.325266987326637,620000.0,620000.0,-7.634193548387097,-13.621671119544585,-7.634193548387097,-13.621671119544585,0,1,70.0,3166,0.2051,181500,455213.7932,0.6772560666126919,0.15,455213.7932,0.947394791960103,354045.6390588236,0.33890669022899894,0.0,1.0,0.7,-0.05510000000000001,0.2701387253474111
Q-26542,W,W,11.0,1,18.43,5.0,-13.429999999999998,182700.0,156871.9894736842,-25828.010526315804,182700.0,156871.9894736842,-25828.010526315804,33671.610000000015,7843.599473684211,1.157111037936542,74.73950787680664,73.5823968388701,389.61791596094463,5862.267646459375,5472.6497304984305,1404.6196302346143,,,,,,,1,0,70.0,3167,0.1843,66000,149028.38999999998,0.01157111037936542,0.05,149028.38999999998,0.7473950787680664,90871.9894736842,0.42072520544575437,,,0.7,-0.13429999999999997,0.735823968388701
Q-26566,H1,H1,37.0,1,42.699999999999996,55.00000000000001,12.300000000000006,379080.0,482695.2,103615.20000000001,379080.0,482695.2,103615.20000000001,161867.16,265482.36,51.662339598428716,93.69653805180877,42.03419845338006,83624.36189753197,248747.78045823995,165123.418560708,197.45850947483444,360000.0,360000.0,5.3,34.082,5.3,34.082,0,1,70.0,3168,0.427,222000,217212.84,0.5166233959842872,0.55,217212.84,0.9369653805180878,260695.2,0.45991756288440405,1.0,0.0,0.7,0.12300000000000005,0.42034198453380056
Q-26569,H1,H1,37.0,1,65.41,55.00000000000001,-10.409999999999997,583200.0,448286.4000000001,-134913.59999999992,583200.0,448286.4000000001,-134913.59999999992,381471.12,246557.52000000008,0.0730207852767645,97.08544119167608,97.01242040639931,278.5532074280686,239371.45608325506,239092.90287582699,85833.83587050186,360000.0,360000.0,62.0,24.524000000000022,62.0,24.524000000000022,1,0,70.0,3169,0.6541,222000,201728.88,0.000730207852767645,0.55,201728.88,0.9708544119167608,226286.40000000008,0.4952191277718886,1.0,0.0,0.7,-0.10409999999999997,0.9701242040639931
Q-26578,H1,H1,37.0,1,65.41,55.00000000000001,-10.409999999999997,583200.0,448286.4000000001,-134913.59999999992,583200.0,448286.4000000001,-134913.59999999992,381471.12,246557.52000000008,0.0730207852767645,97.08544119167608,97.01242040639931,278.5532074280686,239371.45608325506,239092.90287582699,85833.83587050186,360000.0,360000.0,62.0,24.524000000000022,62.0,24.524000000000022,1,0,70.0,3170,0.6541,222000,201728.88,0.000730207852767645,0.55,201728.88,0.9708544119167608,226286.40000000008,0.4952191277718886,1.0,0.0,0.7,-0.10409999999999997,0.9701242040639931
Q-26591,I1,I1,22.0,1,41.03,35.0,-6.030000000000002,273780.0,248381.63999999998,-25398.360000000015,273780.0,248381.63999999998,-25398.360000000015,112331.93400000001,86933.574,3.182753983206526,93.30777736083584,90.12502337762932,3575.249103797926,81115.78567973747,77540.53657593955,2168.814936379386,240000.0,240000.0,14.075,3.4923499999999934,14.075,3.4923499999999934,1,0,70.0,3171,0.4103,132000,161448.066,0.03182753983206526,0.35,161448.066,0.9330777736083584,116381.63999999998,0.5314402465496242,1.0,0.0,0.7,-0.06030000000000002,0.9012502337762932
Q-26594,H1,H1,37.0,1,46.78,55.00000000000001,8.220000000000006,379080.0,448325.28,69245.28000000003,379080.0,448325.28,69245.28000000003,177333.624,246578.90400000004,12.76841863480831,98.33997519693672,85.57155656212842,22642.6994925969,242485.63303447847,219842.93354188156,970.9219239241323,360000.0,360000.0,5.3,24.534800000000008,5.3,24.534800000000008,1,0,70.0,3172,0.4678,222000,201746.376,0.1276841863480831,0.55,201746.376,0.9833997519693672,226325.28000000003,0.4951761810085748,1.0,0.0,0.7,0.08220000000000005,0.8557155656212841
Q-26595,I1,I1,22.0,1,41.03,35.0,-6.030000000000002,273780.0,248381.63999999998,-25398.360000000015,273780.0,248381.63999999998,-25398.360000000015,112331.93400000001,86933.574,3.182753983206526,93.30777736083584,90.12502337762932,3575.249103797926,81115.78567973747,77540.53657593955,2168.814936379386,240000.0,240000.0,14.075,3.4923499999999934,14.075,3.4923499999999934,1,0,70.0,3173,0.4103,132000,161448.066,0.03182753983206526,0.35,161448.066,0.9330777736083584,116381.63999999998,0.5314402465496242,1.0,0.0,0.7,-0.06030000000000002,0.9012502337762932
Q-26600,N1,N1,75.0,1,33.989999999999995,50.0,16.01,678600.0,895887.7199999999,217287.71999999986,678600.0,895887.7199999999,217287.71999999986,230656.14000000007,447943.8599999999,7.2960107028248276,84.50861931948624,77.21260861666141,16828.696661122623,378551.17141241237,361722.47475128976,2149.438438610252,830000.0,760000.0,-18.24096385542169,7.938279518072272,-10.710526315789473,17.879963157894718,1,0,70.0,3174,0.3399,375000,447943.8599999999,0.07296010702824827,0.5,447943.8599999999,0.8450861931948624,520887.71999999986,0.4185792389251636,1.0,0.0,0.7,0.16010000000000002,0.7721260861666142
Q-26614,H1,H1,37.0,1,45.09,55.00000000000001,9.910000000000002,367416.0,448329.16800000006,80913.16800000006,367416.0,448329.16800000006,80913.16800000006,165667.8744,246581.04240000006,4.040606766411114,98.33997519693672,94.2993684305256,6693.987342775866,242487.73593650808,235793.74859373222,3522.4707863871336,360000.0,360000.0,2.06,24.535880000000017,2.06,24.535880000000017,1,0,70.0,3175,0.4509,222000,201748.1256,0.04040606766411114,0.55,201748.1256,0.9833997519693672,226329.16800000006,0.4951718867419306,1.0,0.0,0.7,0.09910000000000002,0.9429936843052561
Q-26616,H1,H1,37.0,1,45.09,55.00000000000001,9.910000000000002,367416.0,448329.16800000006,80913.16800000006,367416.0,448329.16800000006,80913.16800000006,165667.8744,246581.04240000006,4.040606766411114,98.33997519693672,94.2993684305256,6693.987342775866,242487.73593650808,235793.74859373222,3522.4707863871336,360000.0,360000.0,2.06,24.535880000000017,2.06,24.535880000000017,1,0,70.0,3176,0.4509,222000,201748.1256,0.04040606766411114,0.55,201748.1256,0.9833997519693672,226329.16800000006,0.4951718867419306,1.0,0.0,0.7,0.09910000000000002,0.9429936843052561
Q-26629,H1,H1,37.0,1,45.09,55.00000000000001,9.910000000000002,367416.0,448329.16800000006,80913.16800000006,367416.0,448329.16800000006,80913.16800000006,165667.8744,246581.04240000006,4.040606766411114,98.33997519693672,94.2993684305256,6693.987342775866,242487.73593650808,235793.74859373222,3522.4707863871336,360000.0,360000.0,2.06,24.535880000000017,2.06,24.535880000000017,1,0,70.0,3177,0.4509,222000,201748.1256,0.04040606766411114,0.55,201748.1256,0.9833997519693672,226329.16800000006,0.4951718867419306,1.0,0.0,0.7,0.09910000000000002,0.9429936843052561
Q-26645,A1,A1,15.0,1,32.29999999999999,40.0,7.700000000000013,236925.0,267330.375,30405.375,236925.0,267330.375,30405.375,76526.775,106932.15,9.095130056063214,87.47121963921148,78.37608958314827,6960.209713960869,93534.85579143108,86574.64607747021,1243.8511141958522,170000.0,170000.0,39.36764705882353,57.25316176470589,39.36764705882353,57.25316176470589,1,0,70.0,3178,0.3229999999999999,90000,160398.225,0.09095130056063214,0.4,160398.225,0.8747121963921148,177330.375,0.3366620796458315,1.0,0.0,0.7,0.07700000000000012,0.7837608958314827
Q-26647,A1,A1,15.0,1,31.240000000000002,40.0,8.760000000000002,233280.0,267338.88,34058.880000000005,233280.0,267338.88,34058.880000000005,72876.67199999999,106935.552,5.8087625641534935,88.23283355511055,82.42407099095705,4233.232841136931,94352.26760739868,90119.03476626176,2128.8466320708744,170000.0,170000.0,37.22352941176471,57.25816470588235,37.22352941176471,57.25816470588235,1,0,70.0,3179,0.3124,90000,160403.328,0.05808762564153493,0.4,160403.328,0.8823283355511055,177338.88,0.3366513692284489,1.0,0.0,0.7,0.08760000000000001,0.8242407099095705
Q-26651,Q,Q,7.5,1,11.82,30.0,18.18,169000.0,212891.71428571432,43891.71428571432,169000.0,212891.71428571432,43891.71428571432,19975.79999999999,63867.51428571431,2.1404278665846284,71.83209508502598,69.69166721844135,427.5675897732119,45877.37359015685,45449.806000383636,10629.852937284344,130000.0,130000.0,30.0,63.762857142857165,30.0,63.762857142857165,1,0,70.0,3180,0.1182,45000,149024.2,0.021404278665846283,0.3,149024.2,0.7183209508502598,167891.71428571432,0.2113750652578574,1.0,0.0,0.7,0.1818,0.6969166721844136
Q-26664,H1,H1,37.0,1,43.36,55.00000000000001,11.640000000000006,355752.0,447773.18400000007,92021.18400000007,355752.0,447773.18400000007,92021.18400000007,154254.0672,246275.25120000006,1.0578506829724625,97.08544119167608,96.02759050870363,1631.7777033880013,239097.4141734286,237465.6364700406,14552.572692775444,360000.0,360000.0,-1.18,24.38144000000002,-1.18,24.38144000000002,1,0,70.0,3181,0.4336,222000,201497.9328,0.010578506829724625,0.55,201497.9328,0.9708544119167608,225773.18400000007,0.49578672402141877,1.0,0.0,0.7,0.11640000000000006,0.9602759050870362
Q-26666,N1,N1,75.0,1,29.96999999999999,50.0,20.03000000000001,636840.0,891958.104,255118.10400000005,636840.0,891958.104,255118.10400000005,190860.94799999997,445979.052,13.757119228991705,81.10439657615326,67.34727734716155,26256.968177943854,361708.6189806488,335451.650802705,1277.571913593924,830000.0,760000.0,-23.272289156626506,7.464831807228922,-16.205263157894738,17.36290842105264,1,0,70.0,3182,0.2996999999999999,375000,445979.052,0.13757119228991704,0.5,445979.052,0.8110439657615326,516958.10400000005,0.4204233341435059,1.0,0.0,0.7,0.2003000000000001,0.6734727734716155
Q-26667,W,W,11.0,1,48.61,20.0,-28.609999999999996,176900.0,113636.1375,-63263.8625,176900.0,113636.1375,-63263.8625,85991.09,22727.227499999994,1.4108046795040157,91.85417384391636,90.44336916441233,1213.1663216765096,20875.90705775236,19662.74073607585,1620.778650441214,,,,,,,1,0,70.0,3183,0.4861,66000,90908.91,0.014108046795040156,0.2,90908.91,0.9185417384391635,47636.1375,0.5808011557943,,,0.7,-0.28609999999999997,0.9044336916441233
Q-26670,N1,N1,75.0,1,29.96999999999999,50.0,20.03000000000001,636840.0,891958.104,255118.10400000005,636840.0,891958.104,255118.10400000005,190860.94799999997,445979.052,13.757119228991705,81.10439657615326,67.34727734716155,26256.968177943854,361708.6189806488,335451.650802705,1277.571913593924,830000.0,760000.0,-23.272289156626506,7.464831807228922,-16.205263157894738,17.36290842105264,1,0,70.0,3184,0.2996999999999999,375000,445979.052,0.13757119228991704,0.5,445979.052,0.8110439657615326,516958.10400000005,0.4204233341435059,1.0,0.0,0.7,0.2003000000000001,0.6734727734716155
Q-26671,W,W,11.0,1,48.61,20.0,-28.609999999999996,176900.0,113636.1375,-63263.8625,176900.0,113636.1375,-63263.8625,85991.09,22727.227499999994,1.4108046795040157,91.85417384391636,90.44336916441233,1213.1663216765096,20875.90705775236,19662.74073607585,1620.778650441214,,,,,,,1,0,70.0,3185,0.4861,66000,90908.91,0.014108046795040156,0.2,90908.91,0.9185417384391635,47636.1375,0.5808011557943,,,0.7,-0.28609999999999997,0.9044336916441233
Q-26672,N1,N1,75.0,1,29.96999999999999,50.0,20.03000000000001,636840.0,891958.104,255118.10400000005,636840.0,891958.104,255118.10400000005,190860.94799999997,445979.052,13.757119228991705,81.10439657615326,67.34727734716155,26256.968177943854,361708.6189806488,335451.650802705,1277.571913593924,830000.0,760000.0,-23.272289156626506,7.464831807228922,-16.205263157894738,17.36290842105264,1,0,70.0,3186,0.2996999999999999,375000,445979.052,0.13757119228991704,0.5,445979.052,0.8110439657615326,516958.10400000005,0.4204233341435059,1.0,0.0,0.7,0.2003000000000001,0.6734727734716155
